EXP_GENE,RT_GENE,CORR
CMKLR1,LIPA-rt,0.842756447549
COL15A1,LIPA-rt,0.842756447549
COL8A2,LIPA-rt,0.842756447549
COMP,LIPA-rt,0.842756447549
CRISPLD2,LIPA-rt,0.842756447549
CXCL14,LIPA-rt,0.842756447549
DUOXA1,LIPA-rt,0.842756447549
EGFLAM,LIPA-rt,0.842756447549
ENDOD1,LIPA-rt,0.842756447549
HGF,LIPA-rt,0.842756447549
LAMA2,LIPA-rt,0.842756447549
LRFN5,LIPA-rt,0.842756447549
LTBR,LIPA-rt,0.842756447549
MC1R,LIPA-rt,0.842756447549
MFAP4,LIPA-rt,0.842756447549
MMP23B,LIPA-rt,0.842756447549
NFKBIZ,LIPA-rt,0.842756447549
NLRP3,LIPA-rt,0.842756447549
OGN,LIPA-rt,0.842756447549
OSR1,LIPA-rt,0.842756447549
PROK1,LIPA-rt,0.842756447549
PTGES,LIPA-rt,0.842756447549
PTPRR,LIPA-rt,0.842756447549
REG4,LIPA-rt,0.842756447549
RSPO2,LIPA-rt,0.842756447549
S100A4,LIPA-rt,0.842756447549
SERPINB13,LIPA-rt,0.842756447549
SLC2A10,LIPA-rt,0.842756447549
SLITRK6,LIPA-rt,0.842756447549
SMCO3,LIPA-rt,0.842756447549
SOCS3,LIPA-rt,0.842756447549
SPRR3,LIPA-rt,0.842756447549
SVEP1,LIPA-rt,0.842756447549
TGFBR3,LIPA-rt,0.842756447549
TNNT3,LIPA-rt,0.842756447549
WFDC1,LIPA-rt,0.842756447549
ZBED2,LIPA-rt,0.842756447549
ADRA1B,LINGO2-rt,0.873144226617
ATP8B4,LINGO2-rt,0.873144226617
CCDC85A,LINGO2-rt,0.873144226617
CEBPD,LINGO2-rt,0.873144226617
CHRDL2,LINGO2-rt,0.873144226617
CILP,LINGO2-rt,0.873144226617
CLCA2,LINGO2-rt,0.873144226617
CMKLR1,LINGO2-rt,0.873144226617
COL15A1,LINGO2-rt,0.873144226617
COL8A2,LINGO2-rt,0.873144226617
COMP,LINGO2-rt,0.873144226617
CRISPLD2,LINGO2-rt,0.873144226617
CXCL14,LINGO2-rt,0.873144226617
DUOXA1,LINGO2-rt,0.873144226617
EGFLAM,LINGO2-rt,0.873144226617
ENDOD1,LINGO2-rt,0.873144226617
HGF,LINGO2-rt,0.873144226617
LAMA2,LINGO2-rt,0.873144226617
LRFN5,LINGO2-rt,0.873144226617
LTBR,LINGO2-rt,0.873144226617
MC1R,LINGO2-rt,0.873144226617
