EXP_GENE,RT_GENE,CORR
MBNL1,RP11-356I2.4-rt,0.956364134354
MED8,RP11-356I2.4-rt,0.956364134354
MGLL,RP11-356I2.4-rt,0.956364134354
MPP4,RP11-356I2.4-rt,0.956364134354
MSC,RP11-356I2.4-rt,0.956364134354
MYBL1,RP11-356I2.4-rt,0.956364134354
NCOR2,RP11-356I2.4-rt,0.956364134354
NFIC,RP11-356I2.4-rt,0.956364134354
NGF,RP11-356I2.4-rt,0.956364134354
NPAS2,RP11-356I2.4-rt,0.956364134354
NTN4,RP11-356I2.4-rt,0.956364134354
OLFML1,RP11-356I2.4-rt,0.956364134354
PER1,RP11-356I2.4-rt,0.956364134354
PHF20,RP11-356I2.4-rt,0.956364134354
PKNOX2,RP11-356I2.4-rt,0.956364134354
PRKCA,RP11-356I2.4-rt,0.956364134354
PRRX1,RP11-356I2.4-rt,0.956364134354
PRSS23,RP11-356I2.4-rt,0.956364134354
PSMB9,RP11-356I2.4-rt,0.956364134354
PTRF,RP11-356I2.4-rt,0.956364134354
RBCK1,RP11-356I2.4-rt,0.956364134354
RC3H2,RP11-356I2.4-rt,0.956364134354
RUNX2,RP11-356I2.4-rt,0.956364134354
SFTA1P,RP11-356I2.4-rt,0.956364134354
SH3RF3,RP11-356I2.4-rt,0.956364134354
SIX1,RP11-356I2.4-rt,0.956364134354
SNAI2,RP11-356I2.4-rt,0.956364134354
SNAPC1,RP11-356I2.4-rt,0.956364134354
SON,RP11-356I2.4-rt,0.956364134354
SP100,RP11-356I2.4-rt,0.956364134354
SRGN,RP11-356I2.4-rt,0.956364134354
STARD13,RP11-356I2.4-rt,0.956364134354
STK32B,RP11-356I2.4-rt,0.956364134354
TGFB1I1,RP11-356I2.4-rt,0.956364134354
THBS2,RP11-356I2.4-rt,0.956364134354
THRA,RP11-356I2.4-rt,0.956364134354
TIPARP,RP11-356I2.4-rt,0.956364134354
