EXP_GENE,RT_GENE,CORR
CRH,CNDP2-rt,0.823779035289
CRYBA2,CNDP2-rt,0.823779035289
ERO1LB,CNDP2-rt,0.823779035289
FEV,CNDP2-rt,0.823779035289
FGF14,CNDP2-rt,0.823779035289
FSTL5,CNDP2-rt,0.823779035289
GAD2,CNDP2-rt,0.823779035289
GALR1,CNDP2-rt,0.823779035289
GFRA3,CNDP2-rt,0.823779035289
GUCA2B,CNDP2-rt,0.823779035289
INS,CNDP2-rt,0.823779035289
INSM1,CNDP2-rt,0.823779035289
KCNJ6,CNDP2-rt,0.823779035289
KCNK16,CNDP2-rt,0.823779035289
KCNK17,CNDP2-rt,0.823779035289
KIRREL2,CNDP2-rt,0.823779035289
LINC00607,CNDP2-rt,0.823779035289
MIR7-3HG,CNDP2-rt,0.823779035289
MSMB,CNDP2-rt,0.823779035289
NDFIP1,CNDP2-rt,0.823779035289
NEUROD1,CNDP2-rt,0.823779035289
NKX2-2,CNDP2-rt,0.823779035289
NPHS1,CNDP2-rt,0.823779035289
PAX4,CNDP2-rt,0.823779035289
PCSK1,CNDP2-rt,0.823779035289
PDX1,CNDP2-rt,0.823779035289
PTF1A,CNDP2-rt,0.823779035289
RAB26,CNDP2-rt,0.823779035289
SCGB1A1,CNDP2-rt,0.823779035289
SCGN,CNDP2-rt,0.823779035289
SCTR,CNDP2-rt,0.823779035289
SDR9C7,CNDP2-rt,0.823779035289
SLC4A4,CNDP2-rt,0.823779035289
SV2B,CNDP2-rt,0.823779035289
ABCC8,THEM6-rt,0.850219729143
ACOT7,THEM6-rt,0.850219729143
C11orf87,THEM6-rt,0.850219729143
CAMK2B,THEM6-rt,0.850219729143
CELA3A,THEM6-rt,0.850219729143
CHGA,THEM6-rt,0.850219729143
CLEC4G,THEM6-rt,0.850219729143
CLPS,THEM6-rt,0.850219729143
CNGA3,THEM6-rt,0.850219729143
COL28A1,THEM6-rt,0.850219729143
CRH,THEM6-rt,0.850219729143
CRYBA2,THEM6-rt,0.850219729143
ERO1LB,THEM6-rt,0.850219729143
FEV,THEM6-rt,0.850219729143
FGF14,THEM6-rt,0.850219729143
FSTL5,THEM6-rt,0.850219729143
GAD2,THEM6-rt,0.850219729143
GALR1,THEM6-rt,0.850219729143
GFRA3,THEM6-rt,0.850219729143
GUCA2B,THEM6-rt,0.850219729143
INS,THEM6-rt,0.850219729143
INSM1,THEM6-rt,0.850219729143
KCNJ6,THEM6-rt,0.850219729143
KCNK16,THEM6-rt,0.850219729143
KCNK17,THEM6-rt,0.850219729143
KIRREL2,THEM6-rt,0.850219729143
LINC00607,THEM6-rt,0.850219729143
MIR7-3HG,THEM6-rt,0.850219729143
MSMB,THEM6-rt,0.850219729143
NDFIP1,THEM6-rt,0.850219729143
NEUROD1,THEM6-rt,0.850219729143
NKX2-2,THEM6-rt,0.850219729143
NPHS1,THEM6-rt,0.850219729143
PAX4,THEM6-rt,0.850219729143
PCSK1,THEM6-rt,0.850219729143
PDX1,THEM6-rt,0.850219729143
PTF1A,THEM6-rt,0.850219729143
RAB26,THEM6-rt,0.850219729143
SCGB1A1,THEM6-rt,0.850219729143
