EXP_GENE,RT_GENE,CORR
HOGA1,SLC8A1-AS1-rt,0.95552067027
HPR,SLC8A1-AS1-rt,0.95552067027
HPX,SLC8A1-AS1-rt,0.95552067027
HRG,SLC8A1-AS1-rt,0.95552067027
ITIH1,SLC8A1-AS1-rt,0.95552067027
ITIH2,SLC8A1-AS1-rt,0.95552067027
KNG1,SLC8A1-AS1-rt,0.95552067027
LIPC,SLC8A1-AS1-rt,0.95552067027
NPSR1-AS1,SLC8A1-AS1-rt,0.95552067027
ORM1,SLC8A1-AS1-rt,0.95552067027
ORM2,SLC8A1-AS1-rt,0.95552067027
RBP2,SLC8A1-AS1-rt,0.95552067027
SERPINA11,SLC8A1-AS1-rt,0.95552067027
SERPINA6,SLC8A1-AS1-rt,0.95552067027
SERPINC1,SLC8A1-AS1-rt,0.95552067027
SERPINF2,SLC8A1-AS1-rt,0.95552067027
SLC22A9,SLC8A1-AS1-rt,0.95552067027
SLC3A1,SLC8A1-AS1-rt,0.95552067027
TM4SF5,SLC8A1-AS1-rt,0.95552067027
ACMSD,FOXK1-rt,0.854941461487
AGR2,FOXK1-rt,0.854941461487
AGT,FOXK1-rt,0.854941461487
AGXT,FOXK1-rt,0.854941461487
AHSG,FOXK1-rt,0.854941461487
ALDOB,FOXK1-rt,0.854941461487
ANGPTL3,FOXK1-rt,0.854941461487
ANXA13,FOXK1-rt,0.854941461487
ARG1,FOXK1-rt,0.854941461487
ASGR2,FOXK1-rt,0.854941461487
C4BPB,FOXK1-rt,0.854941461487
C6,FOXK1-rt,0.854941461487
C8A,FOXK1-rt,0.854941461487
CPB2,FOXK1-rt,0.854941461487
CYP4F3,FOXK1-rt,0.854941461487
FGA,FOXK1-rt,0.854941461487
FGL1,FOXK1-rt,0.854941461487
FTCD,FOXK1-rt,0.854941461487
FXYD2,FOXK1-rt,0.854941461487
GP2,FOXK1-rt,0.854941461487
HAL,FOXK1-rt,0.854941461487
HGD,FOXK1-rt,0.854941461487
HOGA1,FOXK1-rt,0.854941461487
HPR,FOXK1-rt,0.854941461487
HPX,FOXK1-rt,0.854941461487
HRG,FOXK1-rt,0.854941461487
ITIH1,FOXK1-rt,0.854941461487
ITIH2,FOXK1-rt,0.854941461487
KNG1,FOXK1-rt,0.854941461487
LIPC,FOXK1-rt,0.854941461487
NPSR1-AS1,FOXK1-rt,0.854941461487
ORM1,FOXK1-rt,0.854941461487
ORM2,FOXK1-rt,0.854941461487
RBP2,FOXK1-rt,0.854941461487
SERPINA11,FOXK1-rt,0.854941461487
SERPINA6,FOXK1-rt,0.854941461487
SERPINC1,FOXK1-rt,0.854941461487
SERPINF2,FOXK1-rt,0.854941461487
SLC22A9,FOXK1-rt,0.854941461487
SLC3A1,FOXK1-rt,0.854941461487
TM4SF5,FOXK1-rt,0.854941461487
ACMSD,AKR1C2-rt,0.842642434505
AGR2,AKR1C2-rt,0.842642434505
AGT,AKR1C2-rt,0.842642434505
AGXT,AKR1C2-rt,0.842642434505
AHSG,AKR1C2-rt,0.842642434505
ALDOB,AKR1C2-rt,0.842642434505
ANGPTL3,AKR1C2-rt,0.842642434505
ANXA13,AKR1C2-rt,0.842642434505
ARG1,AKR1C2-rt,0.842642434505
ASGR2,AKR1C2-rt,0.842642434505
C4BPB,AKR1C2-rt,0.842642434505
C6,AKR1C2-rt,0.842642434505
C8A,AKR1C2-rt,0.842642434505
CPB2,AKR1C2-rt,0.842642434505
CYP4F3,AKR1C2-rt,0.842642434505
FGA,AKR1C2-rt,0.842642434505
FGL1,AKR1C2-rt,0.842642434505
FTCD,AKR1C2-rt,0.842642434505
FXYD2,AKR1C2-rt,0.842642434505
GP2,AKR1C2-rt,0.842642434505
HAL,AKR1C2-rt,0.842642434505
HGD,AKR1C2-rt,0.842642434505
HOGA1,AKR1C2-rt,0.842642434505
HPR,AKR1C2-rt,0.842642434505
HPX,AKR1C2-rt,0.842642434505
HRG,AKR1C2-rt,0.842642434505
ITIH1,AKR1C2-rt,0.842642434505
ITIH2,AKR1C2-rt,0.842642434505
KNG1,AKR1C2-rt,0.842642434505
LIPC,AKR1C2-rt,0.842642434505
NPSR1-AS1,AKR1C2-rt,0.842642434505
ORM1,AKR1C2-rt,0.842642434505
ORM2,AKR1C2-rt,0.842642434505
RBP2,AKR1C2-rt,0.842642434505
SERPINA11,AKR1C2-rt,0.842642434505
SERPINA6,AKR1C2-rt,0.842642434505
SERPINC1,AKR1C2-rt,0.842642434505
SERPINF2,AKR1C2-rt,0.842642434505
SLC22A9,AKR1C2-rt,0.842642434505
SLC3A1,AKR1C2-rt,0.842642434505
TM4SF5,AKR1C2-rt,0.842642434505
ACMSD,PKP4-rt,0.929122021972
AGR2,PKP4-rt,0.929122021972
AGT,PKP4-rt,0.929122021972
AGXT,PKP4-rt,0.929122021972
AHSG,PKP4-rt,0.929122021972
ALDOB,PKP4-rt,0.929122021972
ANGPTL3,PKP4-rt,0.929122021972
ANXA13,PKP4-rt,0.929122021972
ARG1,PKP4-rt,0.929122021972
ASGR2,PKP4-rt,0.929122021972
C4BPB,PKP4-rt,0.929122021972
C6,PKP4-rt,0.929122021972
C8A,PKP4-rt,0.929122021972
CPB2,PKP4-rt,0.929122021972
CYP4F3,PKP4-rt,0.929122021972
FGA,PKP4-rt,0.929122021972
FGL1,PKP4-rt,0.929122021972
FTCD,PKP4-rt,0.929122021972
FXYD2,PKP4-rt,0.929122021972
GP2,PKP4-rt,0.929122021972
HAL,PKP4-rt,0.929122021972
HGD,PKP4-rt,0.929122021972
HOGA1,PKP4-rt,0.929122021972
HPR,PKP4-rt,0.929122021972
HPX,PKP4-rt,0.929122021972
HRG,PKP4-rt,0.929122021972
ITIH1,PKP4-rt,0.929122021972
ITIH2,PKP4-rt,0.929122021972
KNG1,PKP4-rt,0.929122021972
LIPC,PKP4-rt,0.929122021972
NPSR1-AS1,PKP4-rt,0.929122021972
ORM1,PKP4-rt,0.929122021972
ORM2,PKP4-rt,0.929122021972
RBP2,PKP4-rt,0.929122021972
SERPINA11,PKP4-rt,0.929122021972
SERPINA6,PKP4-rt,0.929122021972
SERPINC1,PKP4-rt,0.929122021972
SERPINF2,PKP4-rt,0.929122021972
SLC22A9,PKP4-rt,0.929122021972
SLC3A1,PKP4-rt,0.929122021972
TM4SF5,PKP4-rt,0.929122021972
ACMSD,AKR1C3-rt,0.828059462916
AGR2,AKR1C3-rt,0.828059462916
AGT,AKR1C3-rt,0.828059462916
AGXT,AKR1C3-rt,0.828059462916
AHSG,AKR1C3-rt,0.828059462916
ALDOB,AKR1C3-rt,0.828059462916
ANGPTL3,AKR1C3-rt,0.828059462916
ANXA13,AKR1C3-rt,0.828059462916
ARG1,AKR1C3-rt,0.828059462916
ASGR2,AKR1C3-rt,0.828059462916
C4BPB,AKR1C3-rt,0.828059462916
C6,AKR1C3-rt,0.828059462916
C8A,AKR1C3-rt,0.828059462916
CPB2,AKR1C3-rt,0.828059462916
CYP4F3,AKR1C3-rt,0.828059462916
FGA,AKR1C3-rt,0.828059462916
FGL1,AKR1C3-rt,0.828059462916
FTCD,AKR1C3-rt,0.828059462916
FXYD2,AKR1C3-rt,0.828059462916
GP2,AKR1C3-rt,0.828059462916
HAL,AKR1C3-rt,0.828059462916
HGD,AKR1C3-rt,0.828059462916
HOGA1,AKR1C3-rt,0.828059462916
HPR,AKR1C3-rt,0.828059462916
HPX,AKR1C3-rt,0.828059462916
HRG,AKR1C3-rt,0.828059462916
ITIH1,AKR1C3-rt,0.828059462916
ITIH2,AKR1C3-rt,0.828059462916
KNG1,AKR1C3-rt,0.828059462916
LIPC,AKR1C3-rt,0.828059462916
NPSR1-AS1,AKR1C3-rt,0.828059462916
ORM1,AKR1C3-rt,0.828059462916
ORM2,AKR1C3-rt,0.828059462916
RBP2,AKR1C3-rt,0.828059462916
